accession	fonctionnelle	taille	reference
AT5TE42915	FALSE	195	.
AT5TE94555	FALSE	1591	.
AT5TE95745	FALSE	1590	.
AT5TE45895	FALSE	1606	.
AT5TE47395	FALSE	7820	.
AT5TE30955	FALSE	1608	.
AT5TE47620	FALSE	1609	.
AT5TE77090	FALSE	1624	.
AT5TE46175	FALSE	7876	.
AT5TE42365	FALSE	1630	.
AT5TE38600	FALSE	1632	.
AT5TE27910	FALSE	939	.
AT5TE30935	FALSE	1623	.
AT5TE42975	FALSE	7745	.
AT5TE50490	FALSE	1622	.
AT5TE56810	FALSE	1619	.
AT5TE50960	FALSE	1613	.
AT5TE46990	FALSE	108	.
AT5TE56030	FALSE	7832	.
AT5TE46045	FALSE	1617	.
AT5TE41240	FALSE	412	.
AT5TE46040	FALSE	1617	.
AT5TE10940	FALSE	1643	.
AT5TE43785	FALSE	1585	.
AT5TE34820	FALSE	388	.
AT5TE52005	FALSE	1544	.
AT5TE48505	FALSE	1541	.
AT5TE51775	FALSE	1544	.
AT5TE79270	FALSE	1547	.
AT5TE57150	FALSE	1543	.
AT5TE55185	FALSE	1543	.
AT5TE61380	FALSE	1542	.
AT5TE44740	FALSE	1538	.
AT5TE39365	FALSE	1526	.
AT5TE36215	FALSE	1531	.
AT5TE46955	FALSE	490	.
AT5TE29935	FALSE	1538	.
AT5TE40895	FALSE	77	.
AT5TE48460	FALSE	1550	.
AT5TE42820	FALSE	251	.
AT5TE64080	FALSE	1548	.
AT5TE54325	FALSE	145	.
AT5TE33830	FALSE	1567	.
AT5TE36830	FALSE	7733	.
AT5TE43625	FALSE	1575	.
AT5TE68925	FALSE	1581	.
AT5TE42325	FALSE	25	.
AT5TE36165	FALSE	1572	.
AT5TE36640	FALSE	1215	.
AT5TE40545	FALSE	1564	.
AT5TE52200	FALSE	15217	.
AT5TE45040	FALSE	1552	.
AT5TE41265	FALSE	7676	.
AT5TE41500	FALSE	1556	.
AT5TE65190	FALSE	1558	.
AT5TE39060	FALSE	1557	.
AT5TE46940	FALSE	20	.
AT5TE36530	FALSE	1638	.
AT5TE49880	FALSE	1644	.
AT5TE36975	FALSE	7914	.
AT5TE54790	FALSE	1730	.
AT5TE62955	FALSE	1725	.
AT5TE44935	FALSE	1728	.
AT5TE40140	FALSE	1730	.
AT5TE49855	FALSE	1733	.
AT5TE33815	FALSE	1715	.
AT5TE44370	FALSE	8037	.
AT5TE46760	FALSE	1713	.
AT5TE46765	FALSE	1707	.
AT5TE51225	FALSE	1709	.
AT5TE39100	FALSE	1710	.
AT5TE41555	FALSE	770	.
AT5TE29805	FALSE	74	.
AT5TE52585	FALSE	1733	.
AT5TE39085	FALSE	1736	.
AT5TE40190	FALSE	1741	.
AT5TE40565	FALSE	1743	.
AT5TE45065	FALSE	1770	.
AT5TE47890	FALSE	1772	.
AT5TE64505	FALSE	1782	.
AT5TE36395	FALSE	1779	.
AT5TE44250	FALSE	1785	.
AT5TE54715	FALSE	1766	.
AT5TE45210	FALSE	1711	.
AT5TE63650	FALSE	1761	.
AT5TE62865	FALSE	1758	.
AT5TE46305	FALSE	48	.
AT5TE65585	FALSE	1755	.
AT5TE39210	FALSE	1753	.
AT5TE39015	FALSE	97	.
AT5TE41425	FALSE	1751	.
AT5TE40115	FALSE	73	.
AT5TE45540	FALSE	1711	.
AT5TE34815	FALSE	1197	.
AT5TE64600	FALSE	8024	.
AT5TE47015	FALSE	1655	.
AT5TE42015	FALSE	7949	.
AT5TE43060	FALSE	1666	.
AT5TE40835	FALSE	1668	.
AT5TE53465	FALSE	7957	.
AT5TE48005	FALSE	1659	.
AT5TE40110	FALSE	1667	.
AT5TE38440	FALSE	1655	.
AT5TE40265	FALSE	1654	.
AT5TE66950	FALSE	1645	.
AT5TE32775	FALSE	1650	.
AT5TE46380	FALSE	1651	.
AT5TE43485	FALSE	1651	.
AT5TE43275	FALSE	7926	.
AT5TE50995	FALSE	1655	.
AT5TE31540	FALSE	10	.
AT5TE32530	FALSE	1672	.
AT5TE50130	FALSE	1676	.
AT5TE56820	FALSE	1698	.
AT5TE55925	FALSE	1701	.
AT5TE25965	FALSE	1704	.
AT5TE41250	FALSE	8000	.
AT5TE45165	FALSE	1704	.
AT5TE35640	FALSE	1699	.
AT5TE36040	FALSE	7955	.
AT5TE46350	FALSE	1699	.
AT5TE43385	FALSE	7995	.
AT5TE49755	FALSE	7968	.
AT5TE73015	FALSE	1675	.
AT5TE49620	FALSE	1686	.
AT5TE42380	FALSE	1484	.
AT5TE36785	FALSE	1691	.
AT5TE52790	FALSE	1697	.
AT5TE58395	FALSE	296	.
AT5TE68040	FALSE	158	.
AT5TE61635	FALSE	186	.
AT5TE68275	FALSE	449	.
AT5TE76170	FALSE	617	.
AT5TE41820	FALSE	314	.
AT5TE53310	FALSE	3839	.
AT5TE68330	FALSE	445	.
AT5TE62405	FALSE	615	.
AT5TE11225	FALSE	367	.
AT5TE21245	FALSE	365	.
AT5TE27625	FALSE	617	.
AT5TE49390	FALSE	541	.
AT5TE31365	FALSE	367	.
AT5TE32605	FALSE	444	.
AT5TE75040	FALSE	368	.
AT5TE30070	FALSE	368	.
AT5TE39105	FALSE	3391	.
AT5TE70420	FALSE	368	.
AT5TE53090	FALSE	615	.
AT5TE39750	FALSE	81	.
AT5TE31930	FALSE	367	.
AT5TE61490	FALSE	417	.
AT5TE02940	FALSE	618	.
AT5TE49360	FALSE	364	.
AT5TE38485	FALSE	364	.
AT5TE47450	FALSE	538	.
AT5TE87440	FALSE	446	.
AT5TE54120	FALSE	22	.
AT5TE34445	FALSE	83	.
AT5TE39110	FALSE	617	.
AT5TE48045	FALSE	3398	.
AT5TE10535	FALSE	365	.
AT5TE67460	FALSE	539	.
AT5TE41190	FALSE	351	.
AT5TE26460	FALSE	540	.
AT5TE25525	FALSE	617	.
AT5TE31160	FALSE	440	.
AT5TE41895	FALSE	4206	.
AT5TE52515	FALSE	101	.
AT5TE38935	FALSE	4203	.
AT5TE53905	FALSE	86	.
AT5TE53830	FALSE	367	.
AT5TE37100	FALSE	26	.
AT5TE38630	FALSE	70	.
AT5TE56335	FALSE	103	.
AT5TE41770	FALSE	370	.
AT5TE58005	FALSE	109	.
AT5TE31355	FALSE	445	.
AT5TE38975	FALSE	344	.
AT5TE38115	FALSE	615	.
AT5TE48295	FALSE	615	.
AT5TE46310	FALSE	3391	.
AT5TE41125	FALSE	444	.
AT5TE71875	FALSE	613	.
AT5TE37285	FALSE	367	.
AT5TE37085	FALSE	3028	.
AT5TE33175	FALSE	370	.
AT5TE39920	FALSE	545	.
AT5TE85090	FALSE	541	.
AT5TE02700	FALSE	164	.
AT5TE10430	FALSE	367	.
AT5TE42900	FALSE	11394	.
AT5TE34335	FALSE	614	.
AT5TE37825	FALSE	3032	.
AT5TE90465	FALSE	540	.
AT5TE65870	FALSE	444	.
AT5TE35830	FALSE	488	.
AT5TE59850	FALSE	444	.
AT5TE55215	FALSE	604	.
AT5TE61555	FALSE	369	.
AT5TE53585	FALSE	275	.
AT5TE36315	FALSE	614	.
AT5TE44465	FALSE	208	.
AT5TE49545	FALSE	445	.
AT5TE42155	FALSE	525	.
AT5TE57455	FALSE	369	.
AT5TE51145	FALSE	330	.
AT5TE35655	FALSE	366	.
AT5TE59845	FALSE	369	.
AT5TE36665	FALSE	443	.
AT5TE44600	FALSE	340	.
AT5TE37380	FALSE	616	.
AT5TE37230	FALSE	365	.
AT5TE48340	FALSE	36	.
AT5TE68685	FALSE	27	.
AT5TE73965	FALSE	618	.
AT5TE40310	FALSE	2993	.
AT5TE37865	FALSE	45	.
AT5TE28300	FALSE	171	.
AT5TE25660	FALSE	449	.
AT5TE59660	FALSE	447	.
AT5TE31750	FALSE	405	.
AT5TE16930	FALSE	536	.
AT5TE33075	FALSE	228	.
AT5TE63090	FALSE	620	.
AT5TE41235	FALSE	363	.
AT5TE59295	FALSE	364	.
AT5TE19990	FALSE	364	.
AT5TE42420	FALSE	11393	.
AT5TE43650	FALSE	425	.
AT5TE48260	FALSE	449	.
AT5TE39840	FALSE	118	.
AT5TE93845	FALSE	619	.
AT5TE64810	FALSE	360	.
AT5TE47190	FALSE	537	.
AT5TE42345	FALSE	264	.
AT5TE54080	FALSE	282	.
AT5TE31920	FALSE	364	.
AT5TE47155	FALSE	624	.
AT5TE29520	FALSE	451	.
AT5TE06175	FALSE	537	.
AT5TE54095	FALSE	73	.
AT5TE46930	FALSE	537	.
AT5TE38605	FALSE	112	.
AT5TE44445	FALSE	447	.
AT5TE44880	FALSE	3410	.
AT5TE43670	FALSE	2991	.
AT5TE39415	FALSE	360	.
AT5TE53390	FALSE	621	.
AT5TE58745	FALSE	619	.
AT5TE35835	FALSE	539	.
AT5TE20650	FALSE	553	.
AT5TE65290	FALSE	36	.
AT5TE32675	FALSE	3008	.
AT5TE57245	FALSE	617	.
AT5TE58230	FALSE	450	.
AT5TE52480	FALSE	446	.
AT5TE59140	FALSE	29	.
AT5TE61290	FALSE	538	.
AT5TE56975	FALSE	619	.
AT5TE70255	FALSE	365	.
AT5TE63180	FALSE	20	.
AT5TE74750	FALSE	538	.
AT5TE08210	FALSE	616	.
AT5TE56900	FALSE	540	.
AT5TE06050	FALSE	617	.
AT5TE61255	FALSE	446	.
AT5TE46800	FALSE	4210	.
AT5TE58470	FALSE	365	.
AT5TE38900	FALSE	352	.
AT5TE25115	FALSE	446	.
AT5TE68695	FALSE	619	.
AT5TE91020	FALSE	365	.
AT5TE52565	FALSE	620	.
AT5TE52540	FALSE	437	.
AT5TE48055	FALSE	364	.
AT5TE59580	FALSE	362	.
AT5TE65520	FALSE	362	.
AT5TE57330	FALSE	447	.
AT5TE31180	FALSE	620	.
AT5TE47335	FALSE	131	.
AT5TE40410	FALSE	4225	.
AT5TE28930	FALSE	364	.
AT5TE93960	FALSE	447	.
AT5TE93015	FALSE	55	.
AT5TE54550	FALSE	365	.
AT5TE25585	FALSE	540	.
AT5TE56615	FALSE	618	.
AT5TE76395	FALSE	448	.
AT5TE59280	FALSE	164	.
AT5TE82310	FALSE	37	.
AT5TE43510	FALSE	612	.
AT5TE87560	FALSE	370	.
AT5TE73490	FALSE	543	.
AT5TE50765	FALSE	440	.
AT5TE19470	FALSE	606	.
AT5TE39660	FALSE	313	.
AT5TE69660	FALSE	359	.
AT5TE34050	FALSE	372	.
AT5TE81560	FALSE	608	.
AT5TE35485	FALSE	300	.
AT5TE69350	FALSE	38	.
AT5TE56700	FALSE	545	.
AT5TE49430	FALSE	608	.
AT5TE62030	FALSE	26	.
AT5TE61500	FALSE	436	.
AT5TE61425	FALSE	375	.
AT5TE65340	FALSE	373	.
AT5TE26555	FALSE	547	.
AT5TE39925	FALSE	43	.
AT5TE47390	FALSE	605	.
AT5TE62485	FALSE	605	.
AT5TE43590	FALSE	372	.
AT5TE78155	FALSE	606	.
AT5TE08315	FALSE	374	.
AT5TE08630	FALSE	3371	.
AT5TE74175	FALSE	81	.
AT5TE54850	FALSE	98	.
AT5TE56120	FALSE	40	.
AT5TE76080	FALSE	441	.
AT5TE31190	FALSE	372	.
AT5TE07200	FALSE	73	.
AT5TE81055	FALSE	440	.
AT5TE96880	FALSE	372	.
AT5TE50310	FALSE	372	.
AT5TE51335	FALSE	374	.
AT5TE44605	FALSE	607	.
AT5TE49700	FALSE	3859	.
AT5TE64520	FALSE	372	.
AT5TE43980	FALSE	10704	.
AT5TE53910	FALSE	606	.
AT5TE66920	FALSE	438	.
AT5TE57810	FALSE	123	.
AT5TE68745	FALSE	545	.
AT5TE27590	FALSE	604	.
AT5TE17310	FALSE	435	.
AT5TE51350	FALSE	268	.
AT5TE51370	FALSE	268	.
AT5TE72560	FALSE	604	.
AT5TE51390	FALSE	268	.
AT5TE44435	FALSE	499	.
AT5TE77170	FALSE	435	.
AT5TE73035	FALSE	3356	.
AT5TE34700	FALSE	604	.
AT5TE41655	FALSE	547	.
AT5TE51270	FALSE	268	.
AT5TE51315	FALSE	375	.
AT5TE34990	FALSE	438	.
AT5TE51295	FALSE	268	.
AT5TE46805	FALSE	3862	.
AT5TE35960	FALSE	606	.
AT5TE51410	FALSE	375	.
AT5TE60645	FALSE	273	.
AT5TE51455	FALSE	272	.
AT5TE51585	FALSE	268	.
AT5TE51625	FALSE	268	.
AT5TE85420	FALSE	438	.
AT5TE70000	FALSE	605	.
AT5TE51645	FALSE	268	.
AT5TE68100	FALSE	607	.
AT5TE68905	FALSE	436	.
AT5TE33895	FALSE	607	.
AT5TE87510	FALSE	545	.
AT5TE51565	FALSE	268	.
AT5TE49210	FALSE	437	.
AT5TE40405	FALSE	48	.
AT5TE51490	FALSE	268	.
AT5TE66305	FALSE	547	.
AT5TE37060	FALSE	3359	.
AT5TE41370	FALSE	612	.
AT5TE54040	FALSE	77	.
AT5TE51550	FALSE	375	.
AT5TE61590	FALSE	372	.
AT5TE39160	FALSE	439	.
AT5TE29705	FALSE	167	.
AT5TE59005	FALSE	543	.
AT5TE70005	FALSE	611	.
AT5TE49400	FALSE	369	.
AT5TE69690	FALSE	371	.
AT5TE44585	FALSE	612	.
AT5TE48580	FALSE	544	.
AT5TE57340	FALSE	97	.
AT5TE75700	FALSE	443	.
AT5TE46315	FALSE	1501	.
AT5TE32945	FALSE	21	.
AT5TE38090	FALSE	259	.
AT5TE44550	FALSE	612	.
AT5TE62150	FALSE	613	.
AT5TE45030	FALSE	440	.
AT5TE55305	FALSE	543	.
AT5TE05400	FALSE	454	.
AT5TE48205	FALSE	3028	.
AT5TE91845	FALSE	357	.
AT5TE61440	FALSE	614	.
AT5TE18465	FALSE	369	.
AT5TE61230	FALSE	372	.
AT5TE52530	FALSE	223	.
AT5TE46200	FALSE	285	.
AT5TE80740	FALSE	612	.
AT5TE62275	FALSE	63	.
AT5TE46870	FALSE	444	.
AT5TE81680	FALSE	370	.
AT5TE49495	FALSE	4187	.
AT5TE55385	FALSE	182	.
AT5TE47090	FALSE	163	.
AT5TE42035	FALSE	546	.
AT5TE44685	FALSE	319	.
AT5TE54085	FALSE	614	.
AT5TE41775	FALSE	371	.
AT5TE34095	FALSE	24	.
AT5TE49345	FALSE	545	.
AT5TE41720	FALSE	614	.
AT5TE63840	FALSE	371	.
AT5TE48160	FALSE	537	.
AT5TE45915	FALSE	612	.
AT5TE47870	FALSE	158	.
AT5TE51110	FALSE	285	.
AT5TE96170	FALSE	373	.
AT5TE35550	FALSE	544	.
AT5TE56410	FALSE	441	.
AT5TE33325	FALSE	609	.
AT5TE17710	FALSE	545	.
AT5TE91215	FALSE	373	.
AT5TE38920	FALSE	439	.
AT5TE49045	FALSE	373	.
AT5TE57110	FALSE	594	.
AT5TE39215	FALSE	610	.
AT5TE35975	FALSE	374	.
AT5TE73780	FALSE	441	.
AT5TE32035	FALSE	24	.
AT5TE38020	FALSE	250	.
AT5TE38265	FALSE	373	.
AT5TE38420	FALSE	441	.
AT5TE00680	FALSE	373	.
AT5TE52750	FALSE	610	.
AT5TE35650	FALSE	364	.
AT5TE53655	FALSE	370	.
AT5TE80975	FALSE	408	.
AT5TE78860	FALSE	440	.
AT5TE64830	FALSE	440	.
AT5TE57610	FALSE	350	.
AT5TE52885	FALSE	612	.
AT5TE39585	FALSE	545	.
AT5TE44590	FALSE	372	.
AT5TE96490	FALSE	610	.
AT5TE37885	FALSE	545	.
AT5TE48035	FALSE	442	.
AT5TE37400	FALSE	610	.
AT5TE21810	FALSE	21	.
AT5TE48040	FALSE	257	.
AT5TE38610	FALSE	612	.
AT5TE66515	FALSE	370	.
AT5TE41595	FALSE	370	.
AT5TE95125	FALSE	440	.
AT5TE56790	FALSE	604	.
AT5TE40045	FALSE	443	.
AT5TE50685	FALSE	343	.
AT5TE55845	FALSE	348	.
AT5TE53615	FALSE	457	.
AT5TE37115	FALSE	637	.
AT5TE56370	FALSE	346	.
AT5TE48570	FALSE	334	.
AT5TE73845	FALSE	348	.
AT5TE01260	FALSE	633	.
AT5TE47165	FALSE	459	.
AT5TE37180	FALSE	530	.
AT5TE44610	FALSE	88	.
AT5TE56680	FALSE	326	.
AT5TE52635	FALSE	347	.
AT5TE68435	FALSE	459	.
AT5TE29380	FALSE	530	.
AT5TE39885	FALSE	632	.
AT5TE29245	FALSE	30	.
AT5TE70010	FALSE	459	.
AT5TE38915	FALSE	347	.
AT5TE46645	FALSE	346	.
AT5TE48910	FALSE	29	.
AT5TE56580	FALSE	458	.
AT5TE71390	FALSE	347	.
AT5TE35455	FALSE	635	.
AT5TE35840	FALSE	52	.
AT5TE49905	FALSE	458	.
AT5TE25580	FALSE	634	.
AT5TE55210	FALSE	254	.
AT5TE51685	FALSE	4286	.
AT5TE61340	FALSE	346	.
AT5TE29940	FALSE	312	.
AT5TE38655	FALSE	348	.
AT5TE40505	FALSE	457	.
AT5TE35275	FALSE	529	.
AT5TE53525	FALSE	633	.
AT5TE35810	FALSE	633	.
AT5TE54050	FALSE	346	.
AT5TE46275	FALSE	27	.
AT5TE71735	FALSE	457	.
AT5TE61280	FALSE	530	.
AT5TE33975	FALSE	347	.
AT5TE06110	FALSE	531	.
AT5TE63770	FALSE	455	.
AT5TE42125	FALSE	322	.
AT5TE44035	FALSE	633	.
AT5TE43320	FALSE	33	.
AT5TE31350	FALSE	2937	.
AT5TE80145	FALSE	350	.
AT5TE62545	FALSE	4275	.
AT5TE20925	FALSE	63	.
AT5TE17335	FALSE	350	.
AT5TE21895	FALSE	630	.
AT5TE71505	FALSE	349	.
AT5TE37355	FALSE	1811	.
AT5TE15090	FALSE	456	.
AT5TE47920	FALSE	2935	.
AT5TE29485	FALSE	635	.
AT5TE46075	FALSE	530	.
AT5TE24015	FALSE	50	.
AT5TE31240	FALSE	457	.
AT5TE62210	FALSE	529	.
AT5TE38250	FALSE	530	.
AT5TE66965	FALSE	347	.
AT5TE38910	FALSE	24	.
AT5TE36520	FALSE	632	.
AT5TE38790	FALSE	239	.
AT5TE89335	FALSE	634	.
AT5TE76715	FALSE	347	.
AT5TE33200	FALSE	636	.
AT5TE60120	FALSE	347	.
AT5TE52630	FALSE	304	.
AT5TE42350	FALSE	310	.
AT5TE49840	FALSE	631	.
AT5TE14540	FALSE	457	.
AT5TE06105	FALSE	349	.
AT5TE32750	FALSE	32	.
AT5TE32290	FALSE	347	.
AT5TE39345	FALSE	529	.
AT5TE25475	FALSE	347	.
AT5TE34970	FALSE	38	.
AT5TE82300	FALSE	529	.
AT5TE37970	FALSE	204	.
AT5TE64935	FALSE	342	.
AT5TE88470	FALSE	639	.
AT5TE37835	FALSE	461	.
AT5TE31980	FALSE	343	.
AT5TE60090	FALSE	422	.
AT5TE96750	FALSE	341	.
AT5TE49425	FALSE	528	.
AT5TE64615	FALSE	108	.
AT5TE37940	FALSE	637	.
AT5TE70340	FALSE	344	.
AT5TE39870	FALSE	345	.
AT5TE48710	FALSE	568	.
AT5TE46770	FALSE	528	.
AT5TE31340	FALSE	528	.
AT5TE15095	FALSE	462	.
AT5TE39760	FALSE	639	.
AT5TE45235	FALSE	230	.
AT5TE83380	FALSE	462	.
AT5TE66100	FALSE	341	.
AT5TE45565	FALSE	527	.
AT5TE36415	FALSE	342	.
AT5TE83560	FALSE	527	.
AT5TE44030	FALSE	637	.
AT5TE54810	FALSE	638	.
AT5TE48820	FALSE	3486	.
AT5TE70795	FALSE	638	.
AT5TE50000	FALSE	294	.
AT5TE77215	FALSE	28	.
AT5TE30160	FALSE	48	.
AT5TE70450	FALSE	525	.
AT5TE32870	FALSE	182	.
AT5TE57345	FALSE	641	.
AT5TE37145	FALSE	458	.
AT5TE43675	FALSE	26	.
AT5TE43955	FALSE	27	.
AT5TE22995	FALSE	342	.
AT5TE64430	FALSE	463	.
AT5TE32660	FALSE	58	.
AT5TE79735	FALSE	175	.
AT5TE35505	FALSE	118	.
AT5TE53605	FALSE	332	.
AT5TE65150	FALSE	346	.
AT5TE49015	FALSE	527	.
AT5TE52850	FALSE	635	.
AT5TE25945	FALSE	117	.
AT5TE50055	FALSE	148	.
AT5TE20660	FALSE	2902	.
AT5TE36990	FALSE	141	.
AT5TE32865	FALSE	161	.
AT5TE15500	FALSE	634	.
AT5TE33615	FALSE	634	.
AT5TE32100	FALSE	344	.
AT5TE88840	FALSE	458	.
AT5TE61735	FALSE	4284	.
AT5TE39080	FALSE	2908	.
AT5TE32450	FALSE	529	.
AT5TE07610	FALSE	460	.
AT5TE23320	FALSE	36	.
AT5TE86765	FALSE	637	.
AT5TE43925	FALSE	30	.
AT5TE61930	FALSE	638	.
AT5TE48925	FALSE	345	.
AT5TE50100	FALSE	530	.
AT5TE66250	FALSE	459	.
AT5TE40205	FALSE	638	.
AT5TE63160	FALSE	462	.
AT5TE54090	FALSE	23	.
AT5TE44145	FALSE	345	.
AT5TE49440	FALSE	636	.
AT5TE55820	FALSE	345	.
AT5TE42370	FALSE	28	.
AT5TE73480	FALSE	635	.
AT5TE39950	FALSE	343	.
AT5TE70100	FALSE	527	.
AT5TE43995	FALSE	270	.
AT5TE47910	FALSE	339	.
AT5TE57840	FALSE	638	.
AT5TE60690	FALSE	345	.
AT5TE50330	FALSE	532	.
AT5TE20430	FALSE	456	.
AT5TE23335	FALSE	630	.
AT5TE00390	FALSE	46	.
AT5TE57635	FALSE	3427	.
AT5TE47495	FALSE	307	.
AT5TE41220	FALSE	2978	.
AT5TE40080	FALSE	4249	.
AT5TE48350	FALSE	358	.
AT5TE49230	FALSE	192	.
AT5TE15450	FALSE	453	.
AT5TE12180	FALSE	452	.
AT5TE71605	FALSE	622	.
AT5TE57625	FALSE	357	.
AT5TE44705	FALSE	534	.
AT5TE52350	FALSE	358	.
AT5TE49100	FALSE	2983	.
AT5TE61655	FALSE	450	.
AT5TE39240	FALSE	341	.
AT5TE08880	FALSE	624	.
AT5TE32090	FALSE	622	.
AT5TE76210	FALSE	356	.
AT5TE35220	FALSE	533	.
AT5TE58295	FALSE	355	.
AT5TE43290	FALSE	454	.
AT5TE65210	FALSE	625	.
AT5TE48740	FALSE	3804	.
AT5TE34805	FALSE	477	.
AT5TE82045	FALSE	320	.
AT5TE17325	FALSE	2966	.
AT5TE00750	FALSE	622	.
AT5TE74335	FALSE	357	.
AT5TE34795	FALSE	625	.
AT5TE36495	FALSE	357	.
AT5TE77250	FALSE	624	.
AT5TE66505	FALSE	453	.
AT5TE50825	FALSE	30	.
AT5TE38135	FALSE	533	.
AT5TE61460	FALSE	357	.
AT5TE67420	FALSE	453	.
AT5TE57240	FALSE	50	.
AT5TE48960	FALSE	357	.
AT5TE57615	FALSE	20	.
AT5TE24985	FALSE	451	.
AT5TE64805	FALSE	537	.
AT5TE29645	FALSE	359	.
AT5TE46685	FALSE	10285	.
AT5TE66640	FALSE	449	.
AT5TE37750	FALSE	622	.
AT5TE43270	FALSE	618	.
AT5TE35895	FALSE	434	.
AT5TE57060	FALSE	620	.
AT5TE27160	FALSE	449	.
AT5TE10545	FALSE	22	.
AT5TE55670	FALSE	360	.
AT5TE54805	FALSE	2990	.
AT5TE62325	FALSE	620	.
AT5TE74035	FALSE	269	.
AT5TE21135	FALSE	157	.
AT5TE54655	FALSE	46	.
AT5TE78985	FALSE	535	.
AT5TE54445	FALSE	359	.
AT5TE62045	FALSE	79	.
AT5TE07615	FALSE	94	.
AT5TE59840	FALSE	362	.
AT5TE63290	FALSE	621	.
AT5TE46245	FALSE	144	.
AT5TE39570	FALSE	359	.
AT5TE36925	FALSE	622	.
AT5TE71420	FALSE	450	.
AT5TE02810	FALSE	360	.
AT5TE64205	FALSE	360	.
AT5TE47365	FALSE	621	.
AT5TE57950	FALSE	359	.
AT5TE55250	FALSE	623	.
AT5TE50805	FALSE	3420	.
AT5TE53670	FALSE	623	.
AT5TE44645	FALSE	358	.
AT5TE30240	FALSE	262	.
AT5TE36605	FALSE	450	.
AT5TE44555	FALSE	3819	.
AT5TE41255	FALSE	183	.
AT5TE53300	FALSE	354	.
AT5TE39855	FALSE	624	.
AT5TE69900	FALSE	351	.
AT5TE49365	FALSE	97	.
AT5TE57010	FALSE	456	.
AT5TE18530	FALSE	629	.
AT5TE54800	FALSE	408	.
AT5TE37090	FALSE	631	.
AT5TE77555	FALSE	288	.
AT5TE49445	FALSE	118	.
AT5TE43240	FALSE	4260	.
AT5TE22500	FALSE	3796	.
AT5TE49205	FALSE	354	.
AT5TE71880	FALSE	630	.
AT5TE54355	FALSE	351	.
AT5TE43890	FALSE	421	.
AT5TE76030	FALSE	630	.
AT5TE29440	FALSE	353	.
AT5TE47415	FALSE	458	.
AT5TE12955	FALSE	631	.
AT5TE31060	FALSE	353	.
AT5TE47035	FALSE	454	.
AT5TE40330	FALSE	629	.
AT5TE49720	FALSE	530	.
AT5TE46960	FALSE	350	.
AT5TE57735	FALSE	350	.
AT5TE43815	FALSE	4263	.
AT5TE29635	FALSE	349	.
AT5TE44135	FALSE	456	.
AT5TE41090	FALSE	3443	.
AT5TE43235	FALSE	2939	.
AT5TE34385	FALSE	532	.
AT5TE42895	FALSE	2943	.
AT5TE46145	FALSE	629	.
AT5TE52780	FALSE	60	.
AT5TE26970	FALSE	352	.
AT5TE53645	FALSE	456	.
AT5TE36045	FALSE	533	.
AT5TE42360	FALSE	629	.
AT5TE50210	FALSE	350	.
AT5TE32785	FALSE	622	.
AT5TE56415	FALSE	453	.
AT5TE31560	FALSE	36	.
AT5TE18475	FALSE	353	.
AT5TE44580	FALSE	626	.
AT5TE48395	FALSE	454	.
AT5TE36480	FALSE	355	.
AT5TE51155	FALSE	532	.
AT5TE69085	FALSE	106	.
AT5TE40660	FALSE	452	.
AT5TE38860	FALSE	455	.
AT5TE81000	FALSE	39	.
AT5TE27830	FALSE	356	.
AT5TE85750	FALSE	454	.
AT5TE87575	FALSE	141	.
AT5TE75805	FALSE	627	.
AT5TE93175	FALSE	532	.
AT5TE70850	FALSE	354	.
AT5TE75980	FALSE	63	.
AT5TE38565	FALSE	452	.
AT5TE70020	FALSE	355	.
AT5TE40425	FALSE	4255	.
AT5TE77610	FALSE	3798	.
AT5TE61625	FALSE	354	.
AT5TE67700	FALSE	533	.
AT5TE73495	FALSE	630	.
AT5TE93060	FALSE	352	.
AT5TE55115	FALSE	629	.
AT5TE67205	FALSE	354	.
AT5TE75770	FALSE	453	.
AT5TE66375	FALSE	136	.
AT5TE48410	FALSE	2953	.
AT5TE23430	FALSE	533	.
AT5TE58285	FALSE	353	.
AT5TE50930	FALSE	455	.
AT5TE68555	FALSE	626	.
AT5TE46905	FALSE	353	.
AT5TE65645	FALSE	628	.
AT5TE35690	FALSE	354	.
AT5TE35885	FALSE	455	.
AT5TE50850	FALSE	353	.
AT5TE90660	FALSE	342	.
AT5TE23510	FALSE	32	.
AT5TE30460	FALSE	434	.
AT5TE23375	FALSE	416	.
AT5TE14570	FALSE	398	.
AT5TE36025	FALSE	396	.
AT5TE43765	FALSE	4034	.
AT5TE47490	FALSE	90	.
AT5TE41480	FALSE	568	.
AT5TE59125	FALSE	326	.
AT5TE59075	FALSE	3168	.
AT5TE40275	FALSE	3932	.
AT5TE73080	FALSE	398	.
AT5TE20160	FALSE	418	.
AT5TE45995	FALSE	576	.
AT5TE48785	FALSE	34	.
AT5TE53020	FALSE	396	.
AT5TE56720	FALSE	396	.
AT5TE08400	FALSE	574	.
AT5TE55175	FALSE	416	.
AT5TE41275	FALSE	1220	.
AT5TE47780	FALSE	331	.
AT5TE61790	FALSE	227	.
AT5TE79820	FALSE	575	.
AT5TE64010	FALSE	417	.
AT5TE35985	FALSE	394	.
AT5TE52460	FALSE	398	.
AT5TE66130	FALSE	555	.
AT5TE59185	FALSE	32	.
AT5TE48810	FALSE	577	.
AT5TE66150	FALSE	558	.
AT5TE68775	FALSE	178	.
AT5TE53155	FALSE	577	.
AT5TE60830	FALSE	577	.
